40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:14:00.0 (333337)|USER_INFO|[EXTERNAL]|0057F000000SZkg|test-d_masalsky@twistellar.com|Pacific Standard Time|GMT-07:00
08:14:00.0 (378947)|EXECUTION_STARTED
08:14:00.0 (383214)|CODE_UNIT_STARTED|[EXTERNAL]|01p7F000008eSte|RSS
08:14:05.962 (6305515942)|HEAP_ALLOCATE|[57]|Bytes:15
08:14:05.962 (6305553657)|VARIABLE_ASSIGNMENT|[57]|this.authorName__c|"Олег Ануфриенко"|0x2019a82c
08:14:05.962 (6305572928)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6305582141)|HEAP_ALLOCATE|[55]|Bytes:3
08:14:05.962 (6305587500)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6305617687)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x69df8b5
08:14:05.962 (6305635180)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6305642102)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6305650934)|VARIABLE_ASSIGNMENT|[55]|channel|null|
08:14:05.962 (6305658048)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6305664684)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6305669064)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6305692561)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x28821662
08:14:05.962 (6305697954)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6305705370)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6305708994)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6305712223)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6305715523)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6305719017)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6305723845)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6305731115)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6305739650)|HEAP_ALLOCATE|[45]|Bytes:33
08:14:05.962 (6305748176)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6305787001)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,author,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,name,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,Фото: Reuters,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,], XMLNode[ELEMENT,uri,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,http://pictures.reuters.com/,]],null,], XMLNode[TEXT,null,null,null,null,null,\n\t\t,]],null,]"|0x7153bbb6
08:14:05.962 (6305802820)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6305813994)|HEAP_ALLOCATE|[46]|Bytes:6
08:14:05.962 (6305824232)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6305827935)|HEAP_ALLOCATE|[47]|Bytes:6
08:14:05.962 (6305834038)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6305836860)|HEAP_ALLOCATE|[51]|Bytes:6
08:14:05.962 (6305842301)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6305845043)|HEAP_ALLOCATE|[52]|Bytes:6
08:14:05.962 (6305850391)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6305853056)|HEAP_ALLOCATE|[53]|Bytes:6
08:14:05.962 (6305861557)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6305865006)|HEAP_ALLOCATE|[54]|Bytes:6
08:14:05.962 (6305872155)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6305888801)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6305892517)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6305894465)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6305896627)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6305898771)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6305900652)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6305921352)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6305932131)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6305937054)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6305968531)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,]"|0x47d41298
08:14:05.962 (6305981141)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6305987502)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6305998346)|HEAP_ALLOCATE|[55]|Bytes:31
08:14:05.962 (6306003522)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6306034081)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[ELEMENT,name,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,Фото: Reuters,]],null,]"|0x2ee51287
08:14:05.962 (6306045719)|HEAP_ALLOCATE|[56]|Bytes:4
08:14:05.962 (6306057902)|STATEMENT_EXECUTE|[57]
08:14:05.962 (6306062327)|HEAP_ALLOCATE|[57]|Bytes:13
08:14:05.962 (6306102232)|VARIABLE_ASSIGNMENT|[57]|this.authorName__c|"Фото: Reuters"|0x2019a82c
08:14:05.962 (6306116628)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6306126933)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6306133666)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6306164526)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,]"|0x16ec203f
08:14:05.962 (6306178579)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6306185062)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6306195094)|HEAP_ALLOCATE|[55]|Bytes:30
08:14:05.962 (6306201003)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6306229869)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[ELEMENT,uri,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,http://pictures.reuters.com/,]],null,]"|0x7a0ea75f
08:14:05.962 (6306241469)|HEAP_ALLOCATE|[56]|Bytes:3
08:14:05.962 (6306250872)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6306257506)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6306264439)|HEAP_ALLOCATE|[55]|Bytes:3
08:14:05.962 (6306268715)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6306292352)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x1da93a54
08:14:05.962 (6306304089)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6306311978)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6306321301)|VARIABLE_ASSIGNMENT|[55]|channel|null|
08:14:05.962 (6306329528)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6306340084)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6306344503)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6306368349)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x1bde724c
08:14:05.962 (6306376137)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6306384694)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6306388447)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6306391890)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6306400485)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6306403878)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6306407066)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6306413204)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6306421615)|HEAP_ALLOCATE|[45]|Bytes:44
08:14:05.962 (6306426347)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6306460416)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,category,null,[common.apex.api.dom.XmlNode$Attribute@687e63d7],null,[XMLNode[TEXT,null,null,null,null,null,Деньги и власть,]],null,]"|0x6c4454d0
08:14:05.962 (6306472301)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6306479511)|HEAP_ALLOCATE|[46]|Bytes:8
08:14:05.962 (6306489437)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6306492586)|HEAP_ALLOCATE|[47]|Bytes:8
08:14:05.962 (6306498142)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6306501184)|HEAP_ALLOCATE|[51]|Bytes:8
08:14:05.962 (6306506972)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6306511053)|HEAP_ALLOCATE|[52]|Bytes:8
08:14:05.962 (6306519674)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6306520850)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6306524035)|HEAP_ALLOCATE|[52]|Bytes:15
08:14:05.962 (6306562327)|VARIABLE_ASSIGNMENT|[52]|this.category__c|"Деньги и власть"|0x2019a82c
08:14:05.962 (6306572937)|HEAP_ALLOCATE|[53]|Bytes:8
08:14:05.962 (6306583724)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6306586904)|HEAP_ALLOCATE|[54]|Bytes:8
08:14:05.962 (6306592933)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6306605549)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6306614543)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6306620185)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6306650701)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x637f2258
08:14:05.962 (6306656511)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6306669782)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6306673912)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6306677367)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6306680631)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6306683978)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6306687293)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6306693651)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6306701882)|HEAP_ALLOCATE|[45]|Bytes:98
08:14:05.962 (6306706531)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6306741528)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,enclosure,null,[common.apex.api.dom.XmlNode$Attribute@4e76b149, common.apex.api.dom.XmlNode$Attribute@60b3cea8, common.apex.api.dom.XmlNode$Attribute@4670fe72],null,null,null,]"|0x37d0dff9
08:14:05.962 (6306749314)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6306755789)|HEAP_ALLOCATE|[46]|Bytes:9
08:14:05.962 (6306764807)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6306767775)|HEAP_ALLOCATE|[47]|Bytes:9
08:14:05.962 (6306773530)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6306777569)|HEAP_ALLOCATE|[51]|Bytes:9
08:14:05.962 (6306785213)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6306788362)|HEAP_ALLOCATE|[52]|Bytes:9
08:14:05.962 (6306794043)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6306796713)|HEAP_ALLOCATE|[53]|Bytes:9
08:14:05.962 (6306807116)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6306810103)|HEAP_ALLOCATE|[54]|Bytes:9
08:14:05.962 (6306815631)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6306821937)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6306829210)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6306833989)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6306858886)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x5ff4875d
08:14:05.962 (6306864734)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6306872039)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6306875475)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6306878830)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6306882090)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6306885475)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6306888653)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6306894552)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6306914775)|HEAP_ALLOCATE|[45]|Bytes:19
08:14:05.962 (6306920619)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6306958236)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,guid,null,[common.apex.api.dom.XmlNode$Attribute@5d8b4db0],null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560749.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,]"|0x11d8baa7
08:14:05.962 (6306969458)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6306975956)|HEAP_ALLOCATE|[46]|Bytes:4
08:14:05.962 (6306986699)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6306990828)|HEAP_ALLOCATE|[47]|Bytes:4
08:14:05.962 (6306996948)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6306999713)|HEAP_ALLOCATE|[51]|Bytes:4
08:14:05.962 (6307005079)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6307012777)|HEAP_ALLOCATE|[52]|Bytes:4
08:14:05.962 (6307019364)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6307022047)|HEAP_ALLOCATE|[53]|Bytes:4
08:14:05.962 (6307027819)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6307030517)|HEAP_ALLOCATE|[54]|Bytes:4
08:14:05.962 (6307035955)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6307042533)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6307049880)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6307054590)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6307081604)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0xbaf2726
08:14:05.962 (6307091539)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6307099354)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6307102773)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6307106005)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6307109527)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6307112842)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6307116026)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6307122056)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6307129985)|HEAP_ALLOCATE|[45]|Bytes:7
08:14:05.962 (6307134596)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6307159536)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,pubDate,null,null,null,[XMLNode[TEXT,null,null,null,null,null,Mon, 18 Sep 2017 12:04:00 +0300,]],null,]"|0x3a310ebd
08:14:05.962 (6307165766)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6307171553)|HEAP_ALLOCATE|[46]|Bytes:7
08:14:05.962 (6307180969)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6307185914)|HEAP_ALLOCATE|[47]|Bytes:7
08:14:05.962 (6307192357)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6307195114)|HEAP_ALLOCATE|[51]|Bytes:7
08:14:05.962 (6307202785)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6307208147)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6307211615)|HEAP_ALLOCATE|[51]|Bytes:31
08:14:05.962 (6307219794)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6307225632)|VARIABLE_SCOPE_BEGIN|[63]|this|RSS|true|false
08:14:05.962 (6307241631)|VARIABLE_ASSIGNMENT|[63]|this|{}|0x5d77c19c
08:14:05.962 (6307246593)|VARIABLE_SCOPE_BEGIN|[63]|pubDate|String|false|false
08:14:05.962 (6307257969)|VARIABLE_ASSIGNMENT|[63]|pubDate|"Mon, 18 Sep 2017 12: (11 more) ..."
08:14:05.962 (6307263111)|STATEMENT_EXECUTE|[63]
08:14:05.962 (6307264450)|STATEMENT_EXECUTE|[64]
08:14:05.962 (6307284940)|HEAP_ALLOCATE|[64]|Bytes:2
08:14:05.962 (6307299399)|HEAP_ALLOCATE|[64]|Bytes:2
08:14:05.962 (6307320110)|VARIABLE_SCOPE_BEGIN|[64]|day|Integer|false|false
08:14:05.962 (6307326116)|HEAP_ALLOCATE|[64]|Bytes:4
08:14:05.962 (6307331838)|VARIABLE_ASSIGNMENT|[64]|day|18
08:14:05.962 (6307339353)|STATEMENT_EXECUTE|[65]
08:14:05.962 (6307348146)|HEAP_ALLOCATE|[65]|Bytes:3
08:14:05.962 (6307359850)|HEAP_ALLOCATE|[65]|Bytes:3
08:14:05.962 (6307369735)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6307374501)|VARIABLE_SCOPE_BEGIN|[73]|this|RSS|true|false
08:14:05.962 (6307387822)|VARIABLE_ASSIGNMENT|[73]|this|{}|0x5d77c19c
08:14:05.962 (6307393348)|VARIABLE_SCOPE_BEGIN|[73]|month|String|false|false
08:14:05.962 (6307400163)|VARIABLE_ASSIGNMENT|[73]|month|"Sep"
08:14:05.962 (6307409180)|STATEMENT_EXECUTE|[74]
08:14:05.962 (6307410394)|STATEMENT_EXECUTE|[75]
08:14:05.962 (6307419499)|HEAP_ALLOCATE|[75]|Bytes:3
08:14:05.962 (6307431386)|HEAP_ALLOCATE|[75]|Bytes:3
08:14:05.962 (6307443963)|VARIABLE_SCOPE_BEGIN|[75]|thisMonth|String|false|false
08:14:05.962 (6307454685)|VARIABLE_ASSIGNMENT|[75]|thisMonth|"sep"
08:14:05.962 (6307492821)|STATEMENT_EXECUTE|[84]
08:14:05.962 (6307497514)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6307503509)|VARIABLE_SCOPE_BEGIN|[65]|month|Integer|false|false
08:14:05.962 (6307508707)|HEAP_ALLOCATE|[65]|Bytes:4
08:14:05.962 (6307513397)|VARIABLE_ASSIGNMENT|[65]|month|9
08:14:05.962 (6307516771)|STATEMENT_EXECUTE|[66]
08:14:05.962 (6307526382)|HEAP_ALLOCATE|[66]|Bytes:4
08:14:05.962 (6307538223)|HEAP_ALLOCATE|[66]|Bytes:4
08:14:05.962 (6307554225)|VARIABLE_SCOPE_BEGIN|[66]|year|Integer|false|false
08:14:05.962 (6307559975)|HEAP_ALLOCATE|[66]|Bytes:4
08:14:05.962 (6307564572)|VARIABLE_ASSIGNMENT|[66]|year|2017
08:14:05.962 (6307570093)|STATEMENT_EXECUTE|[67]
08:14:05.962 (6307578440)|HEAP_ALLOCATE|[67]|Bytes:2
08:14:05.962 (6307594549)|HEAP_ALLOCATE|[67]|Bytes:2
08:14:05.962 (6307610974)|VARIABLE_SCOPE_BEGIN|[67]|hour|Integer|false|false
08:14:05.962 (6307616326)|HEAP_ALLOCATE|[67]|Bytes:4
08:14:05.962 (6307620864)|VARIABLE_ASSIGNMENT|[67]|hour|12
08:14:05.962 (6307624047)|STATEMENT_EXECUTE|[68]
08:14:05.962 (6307632636)|HEAP_ALLOCATE|[68]|Bytes:2
08:14:05.962 (6307645377)|HEAP_ALLOCATE|[68]|Bytes:2
08:14:05.962 (6307664537)|VARIABLE_SCOPE_BEGIN|[68]|minute|Integer|false|false
08:14:05.962 (6307669988)|HEAP_ALLOCATE|[68]|Bytes:4
08:14:05.962 (6307673828)|VARIABLE_ASSIGNMENT|[68]|minute|4
08:14:05.962 (6307677226)|STATEMENT_EXECUTE|[69]
08:14:05.962 (6307684260)|HEAP_ALLOCATE|[69]|Bytes:2
08:14:05.962 (6307694984)|HEAP_ALLOCATE|[69]|Bytes:2
08:14:05.962 (6307713333)|VARIABLE_SCOPE_BEGIN|[69]|second|Integer|false|false
08:14:05.962 (6307718725)|HEAP_ALLOCATE|[69]|Bytes:4
08:14:05.962 (6307722428)|VARIABLE_ASSIGNMENT|[69]|second|0
08:14:05.962 (6307725589)|STATEMENT_EXECUTE|[70]
08:14:05.962 (6307741985)|HEAP_ALLOCATE|[70]|Bytes:56
08:14:05.962 (6307750392)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6307803562)|VARIABLE_ASSIGNMENT|[51]|this.published__c|"2017-09-18T12:04:00.000Z"|0x2019a82c
08:14:05.962 (6307817089)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6307828508)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6307831971)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6307839770)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6307843587)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6307849615)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6307863373)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6307874552)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6307880787)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6307915841)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x6739ac56
08:14:05.962 (6307922781)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6307935966)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6307939651)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6307942998)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6307946627)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6307949884)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6307953152)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6307959933)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6307969076)|HEAP_ALLOCATE|[45]|Bytes:156
08:14:05.962 (6307977472)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6308016241)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@260c53b1, common.apex.api.dom.XmlNode$Attribute@58340f56, common.apex.api.dom.XmlNode$Attribute@1976e94c, common.apex.api.dom.XmlNode$Attribute@1e17d11f, common.apex.api.dom.XmlNode$Attribute@5a4298b7, common.apex.api.dom.XmlNode$Attribute@22f47216],null,null,null,]"|0x55cf02ea
08:14:05.962 (6308027593)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6308034729)|HEAP_ALLOCATE|[46]|Bytes:7
08:14:05.962 (6308047541)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6308050977)|HEAP_ALLOCATE|[47]|Bytes:7
08:14:05.962 (6308057036)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6308064864)|HEAP_ALLOCATE|[51]|Bytes:7
08:14:05.962 (6308070703)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6308073582)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6308079354)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6308081936)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6308087860)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6308090500)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6308095709)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6308102406)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6308110087)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6308114902)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6308140820)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x3169ba7a
08:14:05.962 (6308146638)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6308154019)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6308159323)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6308164260)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6308167611)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6308170888)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6308174420)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6308185740)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6308194622)|HEAP_ALLOCATE|[45]|Bytes:154
08:14:05.962 (6308200112)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6308234959)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@ce6c38d, common.apex.api.dom.XmlNode$Attribute@2cd97427, common.apex.api.dom.XmlNode$Attribute@6290c62b, common.apex.api.dom.XmlNode$Attribute@63756cad, common.apex.api.dom.XmlNode$Attribute@59b521e5, common.apex.api.dom.XmlNode$Attribute@3eaa0eb8],null,null,null,]"|0x4db640c4
08:14:05.962 (6308249606)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6308256379)|HEAP_ALLOCATE|[46]|Bytes:7
08:14:05.962 (6308265396)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6308268319)|HEAP_ALLOCATE|[47]|Bytes:7
08:14:05.962 (6308273917)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6308276550)|HEAP_ALLOCATE|[51]|Bytes:7
08:14:05.962 (6308282113)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6308284752)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6308291287)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6308295513)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6308301725)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6308304504)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6308310146)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6308321455)|HEAP_ALLOCATE|[45]|Bytes:5
